GEO.id2,HC01_VC03,HC01_VC27,HC01_VC74,HC01_VC85,HC01_VC86
Id2,Estimate; EMPLOYMENT STATUS - Population 16 years and over,Estimate; COMMUTING TO WORK - Workers 16 years and over,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Median household income (dollars),Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Mean household income (dollars)
26325,208,26,111,14063,20660
26327,23,23,13,-,N
26330,11955,7474,6081,75829,96665
26335,1180,622,544,48889,51899
26337,1001,408,457,39507,56962
26338,644,333,307,46198,48916
26339,198,87,56,30714,46075
26342,136,68,85,41172,52048
26343,106,25,78,-,38483
26346,772,361,351,50083,55384
26347,1836,923,873,51155,62438
26348,60,14,44,24808,23886
26349,71,36,26,-,40050
26351,4383,1310,1435,31917,51117
26354,8853,4113,4265,39476,49607
26361,247,102,101,-,44044
26362,2854,1327,1318,36714,51666
26366,0,0,0,-,-
26369,550,263,298,42267,85196
26372,572,249,327,50028,66369
26374,903,478,457,51505,57786
26376,469,174,256,31912,37143
26377,438,67,190,31667,41173
26378,3613,1869,1718,49762,65596
26384,667,297,285,35764,49787
26385,3285,1683,1607,60445,67783
26386,1785,861,828,47639,60745
26404,468,220,209,43179,54826
26405,843,357,388,48000,59557
26408,2172,1325,1042,65096,78088
26410,1006,418,408,42917,49366
26411,644,406,281,62266,63477
26412,612,275,247,48897,44354
26415,3342,1290,1278,44573,50404
26416,6951,3168,3242,31700,50983
26419,999,383,433,35398,45835
26421,107,8,51,19063,30514
26422,342,187,183,-,42138
26424,192,105,100,51538,48051
26425,1039,364,520,34286,44396
26426,6313,2612,2580,44239,58852
26430,419,161,139,51719,54258
26431,4732,2343,2449,43819,53137
26435,95,8,63,22361,28621
26436,183,91,75,34250,40936
26437,447,147,170,38750,36000
26438,143,17,101,-,45130
26440,1058,487,420,59423,55032
26443,230,88,131,-,56812
26444,3096,1693,1391,50313,62509
26447,1287,460,584,36034,43261
26448,1130,519,522,39583,55111
26451,628,399,306,58571,63875
26452,7214,3291,3589,37352,49975
26456,2936,1328,1281,42906,56367
26501,18118,9982,8068,49463,67116
26505,35103,17644,14448,36606,59172
26508,26954,16637,12150,68930,93789
26519,1892,988,823,45707,53537
26520,916,487,376,68269,76521
26521,187,63,84,51786,66111
26525,6466,2326,2072,53043,69054
26534,2013,1106,1001,39830,49427
26537,4130,2092,2054,42453,55526
26541,2221,1324,950,58667,73154
26542,2024,1116,1032,50037,59155
26543,270,204,78,47500,72122
26547,1911,1095,1017,45332,54776
26554,34682,18914,16875,49012,64353
26559,1029,544,523,59583,64151
26560,219,160,106,73235,58481
26562,458,158,225,42639,55938
26563,398,165,191,38125,51865
26568,551,234,287,36932,69971
26570,3423,1722,1450,50389,58548
26571,1925,953,913,49330,59860
26572,263,153,104,-,55464
26574,509,174,253,34911,40625
26575,646,266,285,33239,48030
26576,337,117,199,-,63988
26581,719,262,304,33056,37521
26582,3632,1861,1782,41019,54129
26585,336,124,175,44952,63582
26586,160,116,95,37813,34362
26587,267,151,134,59500,58196
26588,2252,1028,1068,50821,58991
26590,521,234,273,57784,54546
26591,874,425,454,46346,52648
26601,4040,1679,1739,41419,54434
26610,864,373,405,31719,38699
26611,187,50,98,38750,60943
26615,259,124,117,-,52656
26617,158,55,72,61622,66836
26619,240,163,94,-,65278
26621,609,294,301,-,45528
26623,1122,531,526,41375,52157
26624,2077,952,1119,39816,50137
26627,270,175,110,-,69895
26629,277,91,144,43382,46390
26631,349,100,165,25396,36496
26636,444,158,197,39821,39801
26638,97,42,55,-,27011
26651,7951,4073,4180,40744,58030
26656,275,58,157,27625,38819
26660,245,152,133,45774,43311
26662,970,461,474,54375,68311
26676,311,68,159,49750,47668
26678,1087,489,550,50446,61645
26679,1468,784,837,40130,52269
26680,162,34,104,31111,39163
26681,1198,504,556,34096,48939
26684,148,19,82,-,34071
26690,440,174,236,32250,54955
26691,422,245,166,48881,41599
26704,4509,1713,2185,36603,46754
26705,533,230,297,42788,74528
26707,225,90,104,32045,39549
26710,1716,834,780,41932,49840
26711,1869,920,937,47141,54747
26714,343,97,215,19293,23335
26716,721,447,277,49417,62675
26717,836,407,433,30938,50670
26719,2596,1549,1295,58930,58679
26720,102,51,30,44038,53483
26722,678,427,435,35202,38937
26726,11160,5114,5404,38732,46745
26731,177,84,99,-,51419
26739,674,328,374,40735,47719
26743,1067,563,546,37210,55109
26750,591,245,352,23750,37046
26753,4385,2295,2278,48539,56793
26755,713,317,399,37604,50935
26757,5428,2489,2567,35320,49918
26761,431,277,206,31304,41544
26763,1610,804,819,51623,59837
26764,3210,1411,1637,39826,51037
26767,503,247,308,24848,38473
26801,885,481,394,71875,75712
26802,926,458,513,39213,47777
26804,784,258,286,30882,42106
26807,2247,1035,1175,43281,54440
26808,754,448,410,-,51380
26810,419,210,157,78083,103818
26812,1078,375,522,56944,64870
26814,312,111,144,37500,50928
26815,629,266,332,35278,64052
26817,212,64,127,59020,57712
26818,563,375,299,35750,48510
26823,257,127,184,25380,48140
26833,1992,1045,733,49213,58996
26836,5846,3384,3014,39737,49372
26845,510,322,243,67461,65660
26847,5396,2590,2522,38167,50470
26851,1734,1051,750,50645,61910
26852,750,396,349,54861,51097
26855,533,337,284,42273,60174
26865,243,193,137,36250,38711
26866,565,306,291,41536,65268
26884,517,264,273,42250,58107
27006,11771,6735,5637,75962,104711
27007,1819,1027,842,41833,66167
27009,2041,1268,994,78906,87195
27011,4432,2177,2232,39872,58609
27012,21759,13430,10411,80048,97533
27013,4817,2647,2328,50904,60636
27014,656,334,299,32361,44639
27016,1290,636,586,47143,52596
27017,7314,3462,3565,37938,50746
27018,6386,3136,3148,43506,55107
27019,3181,1694,1514,53261,75342
27020,4771,2272,2601,37777,53920
27021,14876,8007,7453,47850,57680
27022,1023,557,503,41607,60990
27023,10360,5993,5083,77044,111133
27024,2447,1128,1079,34939,58725
27025,9826,5288,4654,49823,58109
27027,3445,1750,1853,33040,45097
27028,21432,11450,9863,44609,58648
27030,29792,14990,15151,36551,50747
27040,9318,5325,4495,70394,91409
27041,6443,3453,3252,43081,59414
27042,573,339,310,52879,55941
27043,5239,2821,2686,46250,58845
27045,7529,4521,3593,51846,60049
27046,1514,866,893,35750,45351
27047,963,526,470,52841,52852
27048,7090,3832,3306,50230,58784
27050,3373,2012,1746,50091,64140
27051,6239,3420,3111,47953,61128
27052,8131,4367,4206,39239,50262
27053,2722,1390,1324,42115,52389
27054,1881,1198,833,68708,69997
27055,11198,5685,5604,44362,56564
27101,15577,7830,8703,29795,51296
27103,29011,17474,15711,45912,61777
27104,23446,14023,12814,59714,102792
27105,30692,14791,14713,32182,43345
27106,38079,20310,19132,49289,84142
27107,34804,20159,16988,41057,56171
27109,2456,603,0,-,-
27110,2369,599,0,-,-
27127,30274,18466,15160,46029,61294
27201,72,43,33,78173,60870
27203,16889,8988,8975,32944,41646
27205,26994,15081,12976,47478,59233
27207,2688,1540,1352,54531,65693
27208,1341,634,607,40969,52869
27209,3046,1708,1524,38424,56782
27212,1642,412,483,38962,50296
27214,7989,4709,3697,61801,81461
27215,32744,18931,17608,44474,65241
27217,29252,16531,13970,38486,49909
27229,2553,1167,1173,36132,41582
27231,1515,831,719,59375,71592
27233,3127,1889,1389,70440,76168
27235,3567,2065,1776,82931,94160
27239,7396,3652,3468,47222,60250
27242,1825,854,794,28688,44394
27243,3784,2405,1751,69732,90156
27244,12463,5894,4581,51660,72001
27248,3702,2208,1705,47878,53826
27249,9836,6075,5026,51271,63922
27252,1907,1036,925,54375,50469
27253,23503,13763,12491,42491,62861
27258,5528,3674,2788,46683,60861
27260,18829,8684,8964,25058,35712
27262,19283,9955,8535,39382,66212
27263,18070,9909,8636,43658,56315
27265,40182,24336,19812,57530,76234
27278,20389,11824,9708,64624,88576
27281,2401,1257,1240,47500,59881
27282,13920,8329,6611,68428,86303
27283,2295,1547,1141,54680,68436
27284,43119,26714,21647,60085,74397
27288,18711,8859,9538,36740,46842
27291,1385,801,636,55096,69084
27292,31761,15361,15191,40174,51557
27295,30708,16703,15020,47918,61450
27298,8181,4679,4119,44536,54295
27299,4404,2515,2097,42431,48239
27301,7035,4366,3198,60497,68502
27302,23667,14861,11768,58115,69706
27305,1384,658,657,47128,55921
27306,5316,2445,2796,40340,49342
27310,5382,3331,2498,108370,130707
27311,2952,1289,1496,34348,48757
27312,16795,8728,8705,69023,93393
27313,5582,2996,2515,57743,68085
27314,895,517,442,65208,56793
27315,1883,964,967,40089,47836
27316,5647,2689,2497,41208,52001
27317,12938,7059,6517,41999,58242
27320,31865,16629,15904,41446,53675
27325,5155,2718,2447,34821,48935
27326,2506,1214,1387,42589,48549
27330,30606,18003,14208,48056,63676
27332,23625,13169,11103,55842,65903
27340,26,0,26,-,N
27341,4770,2330,2167,40811,48518
27343,1149,633,546,54800,81756
27344,14459,8230,6920,37974,54642
27349,4403,2808,2264,50471,57443
27350,5355,3193,2678,44786,55526
27355,1945,1071,959,50503,57127
27356,2559,1439,1303,31209,52556
27357,6247,3431,2861,52032,84126
27358,11599,7520,5153,92624,119611
27360,36000,20287,18164,42261,55872
27370,11660,6317,5406,50021,66685
27371,6955,3375,3276,41667,52056
27376,7550,4462,3769,54986,78189
27377,7139,4573,3622,57399,69237
27379,4573,2113,2278,32325,42800
27401,18716,8551,7121,31191,46857
27403,19770,10780,7894,42353,64819
27405,36590,20072,18398,33841,45265
27406,47801,27136,23826,40000,53252
27407,39190,24598,19451,45668,61492
27408,15145,9173,8235,61453,114797
27409,13977,9502,8138,42199,55670
27410,46933,29053,24534,63980,84987
27455,23451,14134,11865,70771,108450
27501,15770,9382,7080,55760,66552
27502,28105,20194,13237,103673,118811
27503,5603,1426,1260,79071,121425
27504,12118,6857,5301,42392,56654
27505,4789,2792,2344,48737,59773
27507,1469,693,605,43074,58516
27508,1343,445,521,31895,44432
27509,5048,1769,1519,41069,51655
27510,12980,9294,6994,50155,67318
27511,27978,18590,13761,72087,90360
27513,35563,24842,17862,88188,110553
27514,27696,14896,9860,69380,113739
27516,33563,21313,15038,85639,122495
27517,20181,11553,10836,84724,133550
27518,16434,10900,8224,105875,130657
27519,37983,25620,18210,126832,142555
27520,30652,19709,14192,62343,71697
27521,4843,2622,2262,44848,53749
27522,9503,6134,4788,61265,68887
27523,8879,5631,4083,95110,119000
27524,10107,6021,4737,51297,64792
27525,11171,6684,5481,50326,62569
27526,34437,21807,15489,75413,88576
27527,16303,10595,7379,83481,92118
27529,37122,22839,17464,62047,78612
27530,31097,15325,15525,37580,54745
27531,800,770,0,-,-
27534,26074,14239,13124,45487,60996
27536,12473,5084,6688,25122,45008
27537,19958,10549,8905,41713,55740
27539,16406,10849,7714,100099,118690
27540,25596,17445,11789,96977,108415
27541,3177,1701,1562,56735,72644
27542,7637,4013,3626,45659,56037
27544,3795,2041,1835,39801,53699
27545,20209,12991,9202,58866,73852
27546,16934,8294,6833,47038,57813
27549,20162,9780,9455,43188,53320
27551,1520,604,784,41371,60675
27553,2114,700,835,36051,52490
27555,494,184,267,30125,37979
27556,143,59,89,-,116925
27557,5311,2712,2717,39659,46823
27559,1774,883,802,56400,78709
27560,22974,17068,11732,93086,111211
27562,1224,583,692,60577,72431
27563,4313,2318,2208,36725,47455
27565,20261,9891,9446,45223,56462
27568,501,262,282,42031,51349
27569,6258,3369,3009,43288,56037
27571,4341,2898,2021,96304,102604
27572,5996,3812,2877,71518,82298
27573,8940,4036,4771,28076,41069
27574,11521,6112,5581,49454,64119
27576,12849,7399,6111,38141,52970
27577,19752,9892,8669,42982,56391
27581,4390,1816,1373,65893,79617
27582,272,203,180,-,48489
27583,5716,3073,2748,53875,65134
27587,47940,31136,22232,88414,109162
27589,6499,2648,3054,31886,46200
27591,15354,9298,7157,57407,68827
27592,12446,7845,5880,59879,71411
27596,14343,8890,6770,62380,77556
27597,18462,11111,8542,55372,70699
27601,8570,4337,3760,32266,63175
27603,43998,29100,19852,60924,76615
27604,36823,25168,18198,54081,66869
27605,4651,3399,2937,58770,94743
27606,40204,26303,17952,50540,74342
27607,25579,12540,8509,74786,108150
27608,9275,6341,4892,106630,154620
27609,26946,17975,15248,57924,93030
27610,56500,34184,24570,48897,59133
27612,31232,22346,17395,73402,99054
27613,34324,24462,17896,87774,113201
27614,25991,17507,12519,102950,141252
27615,35215,22645,18127,78709,112677
27616,38861,27398,18624,64212,74706
27617,15010,11791,8762,80471,114710
27701,18056,10786,9496,32940,57274
27703,38344,26568,18705,59324,75551
27704,28098,17074,14158,43592,54928
27705,42067,22174,20273,50734,81987
27707,41101,25733,20444,50262,79075
27709,875,564,473,74250,163488
27712,17280,10286,8350,81773,99604
27713,42217,30212,22509,73808,92136
27801,15927,7507,8097,30241,41707
27803,15822,8582,7734,46214,67168
27804,23484,13194,11785,46002,62768
27805,3305,1557,1598,39863,46460
27806,2271,834,976,38056,62645
27807,5264,3251,2622,46087,55104
27808,1602,747,832,43810,76266
27809,3894,1945,1795,39485,62782
27810,3760,1738,1926,40574,49691
27812,2370,913,1137,31685,46324
27813,534,325,274,32422,43806
27814,1816,764,806,49688,59498
27816,1962,834,810,42091,61983
27817,5774,2559,2856,42380,57760
27818,1124,498,530,34028,47962
27819,237,111,121,30625,39335
27820,2230,1000,1173,40134,45783
27821,333,133,210,22619,25393
27822,6790,3897,3366,46591,60392
27823,7059,2837,3230,31901,38088
27824,1506,853,697,62750,59550
27825,64,26,46,16250,28409
27826,1141,215,235,30487,48798
27827,46,26,18,42500,37278
27828,6891,3953,3299,39432,54163
27829,1413,703,729,35764,47057
27830,3829,2172,1888,45335,54945
27831,2853,1207,1437,27513,37612
27832,2284,1025,1241,35605,46244
27834,44110,24432,22858,34512,49334
27837,4611,2804,2287,73854,87099
27839,3195,1078,1187,31225,39565
27840,448,88,236,26471,40540
27841,25,12,11,-,63600
27842,1274,406,714,56667,69975
27843,928,400,434,30200,36900
27844,2473,1065,1278,26477,50762
27845,2279,847,958,36856,47519
27846,2528,1302,1290,45227,55581
27847,553,224,329,20750,34877
27849,1247,765,595,37418,48295
27850,5976,2636,3190,40401,56540
27851,4374,2671,1932,47162,57136
27852,2762,1382,1209,41652,61184
27853,227,87,133,46010,48541
27855,4926,2151,2308,29781,44902
27856,13708,7338,6507,50807,65672
27857,824,366,410,31992,41800
27858,50654,28833,22406,44806,69358
27860,1260,781,691,36493,64911
27861,59,10,28,19167,25289
27862,586,253,310,33636,41588
27863,9891,6125,4770,55673,63718
27864,3843,1926,1960,38682,49864
27865,2149,1427,845,63125,79810
27866,706,283,373,34792,39002
27869,1671,637,945,28531,35918
27870,20257,10067,10660,34889,51519
27871,3671,1606,1866,35552,45115
27872,332,104,207,19583,27659
27873,332,181,157,47813,48859
27874,3384,1294,1757,32123,60887
27875,488,180,284,-,35464
27876,1132,479,681,30474,40148
27878,1366,703,818,24893,41301
27879,248,123,117,52188,64744
27880,2429,1466,1151,65481,86425
27881,64,21,32,-,33753
27882,5852,2635,2858,40364,55917
27883,2588,1255,1361,42957,50164
27884,1029,756,445,61681,69345
27885,876,468,374,-,54675
27886,16790,8471,8386,34938,50968
27888,1850,907,909,35343,54767
27889,21806,10976,10860,38407,55546
27890,1809,730,997,30080,38539
27891,4498,2425,2063,41205,49097
27892,11471,5832,5807,36262,56301
27893,30235,14534,15340,34626,45459
27896,16395,9739,8244,62676,80251
27897,1685,627,800,35067,40969
27909,31689,16657,14646,47274,61151
27910,9489,4986,4632,36240,49245
27915,704,522,453,37639,49336
27916,763,525,381,66406,68480
27917,670,315,334,31250,35838
27919,960,600,503,-,54102
27920,948,588,533,31914,48518
27921,4010,2233,1857,67418,78159
27922,771,337,391,40547,43110
27923,423,274,256,46250,65899
27924,2817,1474,1297,31880,48870
27925,3415,1459,1432,34796,44334
27926,1175,706,578,54483,74116
27927,709,344,384,68125,99965
27928,1563,740,830,35000,40955
27929,1249,711,662,74167,85014
27932,9992,4543,5014,41162,54608
27935,1333,779,637,63914,62660
27936,812,401,426,37813,49574
27937,3627,1754,1628,54217,62282
27938,1250,659,577,43427,59512
27939,1709,1005,888,55357,59363
27941,541,321,243,59861,84439
27942,641,364,336,39079,45540
27943,387,168,211,80260,84827
27944,9866,4409,5215,44468,59495
27946,877,540,441,52898,60895
27947,1296,822,556,55625,66891
27948,9117,6071,4713,55700,67705
27949,6301,3722,3208,73731,94147
27950,1830,1080,805,59071,64365
27953,863,549,421,44188,52069
27954,5919,3403,3000,50110,65628
27956,374,244,165,-,96378
27957,1384,566,594,42222,59955
27958,8144,4986,3796,82843,87500
27959,2493,1588,1298,56719,80243
27960,245,192,121,59904,50547
27962,6257,2828,3106,35601,46707
27964,542,273,287,61250,68574
27965,591,364,272,41250,51471
27966,710,445,364,39516,55263
27967,224,98,114,28750,65922
27968,120,80,92,49375,46739
27970,2356,964,1320,29590,42925
27972,140,39,98,-,82513
27973,981,548,513,51645,61413
27974,949,495,468,41786,62430
27976,2882,1749,1314,76250,79585
27978,136,72,93,43295,56048
27979,1310,623,632,50721,62723
27980,1651,699,844,45152,54745
27981,1232,822,678,46813,52515
27982,67,58,40,-,N
27983,7467,2692,3551,27713,41146
27985,284,155,155,25179,54490
27986,2793,474,532,32778,46367
28001,21455,11478,10649,44270,56521
28006,991,462,432,36429,53485
28007,582,257,259,35809,47667
28009,998,550,572,32788,45403
28012,18327,10878,8667,61548,82748
28016,10777,5510,4829,39163,52532
28017,692,131,0,-,-
28018,4181,2005,2050,36193,46326
28019,0,0,0,-,-
28020,1626,773,817,44844,51995
28021,11329,5643,5270,44827,56280
28023,12154,6657,5609,50123,69201
28025,41940,24961,19907,52106,65470
28027,47442,31557,22089,67274,86998
28031,21955,14191,11636,86027,117088
28032,2563,1554,1177,55375,80163
28033,2803,1765,1251,50975,61255
28034,13809,7208,6307,44495,55906
28036,13650,8242,5793,114641,150062
28037,16034,10117,7868,70968,101019
28039,78,41,25,21964,25688
28040,6403,3653,3169,39317,46623
28043,16343,7226,8297,33662,44132
28052,26967,13958,12449,34195,47220
28054,29175,15948,15000,41319,54970
28056,27067,16175,12402,61134,83067
28071,2530,1253,1172,44167,62486
28072,922,461,463,48304,58872
28073,4325,2106,2022,41579,51149
28075,13483,8261,6003,89798,106084
28076,720,181,194,25946,27645
28077,414,126,203,22292,35848
28078,44063,30226,21600,92707,110968
28079,26998,18109,12063,74925,87228
28080,6211,3450,2921,48962,63964
28081,20531,11715,9704,48777,67677
28083,19688,11710,9207,45503,58007
28086,20394,10915,10132,41128,51333
28088,2042,1390,1030,53828,64157
28089,199,51,24,33333,35708
28090,6752,3093,3410,33013,47431
28091,1882,958,977,40587,49732
28092,31636,17093,15180,45358,55847
28097,4655,2769,2387,53118,60689
28098,3075,1575,1327,49391,62945
28101,578,313,280,53929,84084
28102,45,17,28,35833,41346
